name	type	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
singles-BM0106-HSC-LS-160219-87	HSC	36.424	-7.281	-0.91605	4.5114	2.5974	1.1486	2.1042	-0.28647	-1.7147	-2.2834
singles-BM0106-HSC-LS-160219-88	HSC	36.099	-7.3386	-0.73775	4.3252	2.6645	1.4462	2.1708	-0.25817	-1.5841	-2.2249
singles-BM0106-HSC-LS-160219-90	HSC	36.67	-6.0862	-0.60603	4.3192	2.7877	0.98059	2.0504	-0.082872	-1.8352	-2.3233
singles-BM0106-HSC-LS-160219-91	HSC	37.269	-6.4643	-1.3187	4.3402	2.8679	1.1059	1.9615	-0.25691	-1.5614	-2.2708
singles-BM0106-HSC-LS-160219-92	HSC	36.741	-6.3389	-1.159	4.4444	2.7714	1.1541	2.1837	-0.015614	-1.8357	-2.347
singles-BM0106-HSC-LS-160219-96	HSC	35.549	-6.4596	-0.15332	4.4718	2.2246	0.31734	1.7926	-0.52394	-1.6574	-2.3583
singles-BM0106-HSC-SIM-160219-2	HSC	36.96	-6.9343	-1.0159	4.2399	2.8856	1.3064	1.8478	-0.42783	-1.4511	-2.2698
singles-BM0106-HSC-SIM-160219-3	HSC	35.517	-6.5056	-0.50915	4.0165	2.0088	0.55458	2.0233	-0.25004	-1.6257	-2.268
singles-BM0106-HSC-SIM-160219-4	HSC	36.961	-6.9266	-1.1732	4.3061	2.8808	1.0828	1.873	-0.55246	-1.361	-2.3359
singles-BM0106-HSC-SIM-160219-6	HSC	37.132	-6.4566	-0.84542	4.3321	3.0738	0.93756	1.5241	-0.51002	-1.448	-2.2456
singles-BM0106-HSC-SIM-160219-9	HSC	35.407	-6.9301	-1.0617	4.012	1.891	1.1916	2.3175	-0.32627	-1.6358	-2.2172
singles-BM0106-HSC-SIM-160219-10	HSC	36.125	-7.0592	-0.43751	4.2227	2.4406	0.90759	1.7824	-0.46049	-1.7447	-2.2568
singles-BM0106-HSC-SIM-160219-11	HSC	36.409	-6.4671	-0.54685	4.1135	2.4486	0.90973	1.7924	-0.30719	-1.656	-2.3377
singles-BM0106-HSC-SIM-160219-12	HSC	35.137	-7.474	-0.47603	4.0585	1.9267	0.85395	1.9602	-0.4776	-1.4229	-2.3019
singles-BM0106-HSC-SIM-160219-17	HSC	36.587	-6.9588	-0.9185	4.1837	2.5776	1.1107	1.9701	-0.4327	-1.5185	-2.332
singles-BM0106-HSC-SIM-160219-18	HSC	36.834	-6.7319	-1.2722	4.3418	2.6865	1.1815	2.1533	-0.31151	-1.6641	-2.5078
singles-BM0106-HSC-SIM-160219-19	HSC	36.022	-5.6927	-0.69924	3.719	2.3503	1.0599	2.1416	-0.25968	-1.7521	-2.3977
singles-BM0106-HSC-SIM-160219-23	HSC	36.362	-7.0014	-1.1047	4.1165	2.4958	1.2878	1.8125	-0.51734	-1.2901	-2.2928
singles-BM0106-HSC-SIM-160219-24	HSC	36.903	-6.0825	-1.1782	3.9908	2.5491	1.1257	1.6572	-0.4908	-1.5307	-2.3823
singles-BM0106-HSC-SIM-160219-25	HSC	37.298	-5.8161	-0.65225	4.8014	3.2111	0.68837	1.7382	-0.27073	-1.617	-2.352
singles-BM0106-HSC-SIM-160219-26	HSC	36.381	-6.3235	-0.97449	4.1118	2.1886	0.83783	1.8726	-0.49341	-1.4562	-2.3198
singles-BM0106-HSC-SIM-160219-27	HSC	36.955	-6.6936	-0.62468	4.6589	2.9208	1.0769	1.9122	-0.27131	-1.7512	-2.3102
singles-BM0106-HSC-SIM-160219-28	HSC	37.272	-6.8375	-1.1314	4.4921	2.9897	1.1921	1.9257	-0.36007	-1.6451	-2.362
singles-BM0106-HSC-SIM-160219-29	HSC	37.809	-6.3381	-1.42	4.693	3.5275	1.1072	1.5823	-0.43312	-1.5893	-2.2456
singles-BM0106-HSC-SIM-160219-30	HSC	36.707	-6.8401	-1.3848	4.5666	2.4952	0.76213	2.1675	-0.36352	-1.6747	-2.2655
singles-BM0106-HSC-SIM-160219-31	HSC	36.732	-7.2218	-0.73825	4.7641	3.004	1.0602	2.1168	-0.25841	-1.7837	-2.3437
singles-BM0106-HSC-SIM-160219-32	HSC	36.408	-7.0685	-0.74929	4.4881	2.4516	1.1999	1.84	-0.57448	-1.4739	-2.3388
singles-BM0106-HSC-SIM-160219-33	HSC	37.488	-6.6095	-1.1444	4.554	3.2183	1.2441	1.7498	-0.28831	-1.5547	-2.2872
singles-BM0106-HSC-SIM-160219-34	HSC	37.377	-6.8635	-1.8859	4.7067	3.2554	1.2727	1.7918	-0.63766	-1.2439	-2.3853
singles-BM0106-HSC-SIM-160219-35	HSC	36.531	-6.2769	-0.45093	4.0985	2.5816	0.90179	1.8579	-0.345	-1.6467	-2.2662
singles-BM0106-HSC-SIM-160219-36	HSC	36.394	-7.593	-0.62675	4.2938	3.1309	1.566	1.9211	-0.31906	-1.6147	-2.1845
singles-BM0106-HSC-SIM-160219-37	HSC	36.06	-7.5642	-0.4854	4.5616	2.662	1.3481	2.0625	-0.2558	-1.6795	-2.2291
singles-BM0106-HSC-SIM-160219-39	HSC	36.596	-8.2474	-2.108	4.8537	3.6688	1.6995	1.9263	-0.49846	-1.294	-2.2403
singles-BM0106-HSC-SIM-160219-40	HSC	36.522	-7.3306	-1.1206	4.0976	2.698	1.4425	1.9616	-0.41178	-1.551	-2.3493
singles-BM0106-HSC-SIM-160219-41	HSC	37.046	-6.6266	-1.4054	4.2298	3.3835	1.734	1.6868	-0.4695	-1.2502	-2.3051
singles-BM0106-HSC-SIM-160219-42	HSC	35.681	-7.0142	0.034118	4.0879	2.6081	1.4327	1.8093	-0.12992	-1.6651	-2.2559
singles-BM0106-HSC-SIM-160219-43	HSC	35.542	-6.5946	-1.1652	3.7588	2.003	1.1325	2.3319	-0.24172	-1.4774	-2.2724
singles-BM0106-HSC-SIM-160219-45	HSC	35.129	-7.3311	-0.43908	4.0115	1.9232	1.1852	2.0407	-0.29181	-1.6595	-2.2198
singles-BM0106-HSC-SIM-160219-46	HSC	36.234	-7.6629	-0.97961	4.3722	2.6258	1.1498	2.1687	-0.55828	-1.584	-2.3257
singles-BM0106-HSC-SIM-160219-48	HSC	36.003	-7.4847	-0.98669	4.2146	2.4542	1.3689	2.083	-0.57311	-1.4309	-2.1469
singles-BM0106-HSC-SIM-160219-49	HSC	37.192	-7.2199	-0.97104	5.0889	3.4823	1.4621	1.9994	-0.28102	-1.7702	-2.3645
singles-BM0106-HSC-SIM-160219-50	HSC	36.557	-6.012	0.058335	4.717	3.0949	0.70578	1.5593	-0.40843	-1.7676	-2.3408
singles-BM0106-HSC-SIM-160219-51	HSC	36.12	-6.8519	-0.23334	4.2582	2.7796	1.303	1.9008	-0.0571	-1.7768	-2.2964
singles-BM0106-HSC-SIM-160219-52	HSC	36.82	-6.9642	-1.231	4.0677	2.7659	1.3239	1.7297	-0.43624	-1.4112	-2.3463
singles-BM0106-HSC-SIM-160219-53	HSC	34.93	-7.4385	0.28604	4.1062	2.1446	0.92469	1.8046	-0.45687	-1.4187	-2.2399
singles-BM0106-HSC-SIM-160219-54	HSC	35.822	-6.391	-2.1782	4.6743	4.4913	2.1818	1.9788	0.20685	-1.8182	-2.011
singles-BM0106-HSC-SIM-160219-55	HSC	36.426	-6.7145	-0.56541	4.2853	2.5297	0.92055	2.0454	-0.3539	-1.6393	-2.2219
singles-BM0106-HSC-SIM-160219-56	HSC	36.737	-5.862	-0.77037	4.2801	3.1099	0.96223	2.0794	0.091873	-1.8383	-2.3124
singles-BM0106-HSC-SIM-160219-57	HSC	35.158	-7.4175	-0.57039	3.801	1.96	1.2128	1.9083	-0.23366	-1.407	-2.2622
singles-BM0106-HSC-SIM-160219-58	HSC	36.349	-7.4662	-1.0629	4.6922	2.487	0.92135	2.1167	-0.44469	-1.475	-2.3241
singles-BM0106-HSC-SIM-160219-60	HSC	36.778	-6.6332	-1.1096	4.1868	2.5364	1.1719	1.8255	-0.36805	-1.3626	-2.2838
singles-BM0106-HSC-SIM-160219-61	HSC	37.103	-6.8195	-0.88503	4.8402	3.1226	0.88572	2.0102	-0.22717	-1.7006	-2.1995
singles-BM0106-HSC-SIM-160219-63	HSC	36.115	-6.9508	-0.31193	4.3647	2.4393	1.0543	1.8715	-0.2226	-1.6849	-2.2292
singles-BM0106-HSC-SIM-160219-64	HSC	35.298	-7.0473	-0.77197	4.032	2.003	1.3128	2.2707	-0.16356	-1.5773	-2.3269
singles-BM0106-HSC-SIM-160219-65	HSC	35.285	-7.5377	0.066807	4.0426	2.4338	0.99503	1.9826	-0.45557	-1.4955	-2.313
singles-BM0106-HSC-SIM-160219-66	HSC	37.079	-6.2808	-0.77346	4.3921	2.9064	1.0333	1.9102	-0.17487	-1.6346	-2.3271
singles-BM0106-HSC-SIM-160219-67	HSC	36.676	-4.9225	-0.54227	4.3931	3.1687	0.39976	1.5843	-0.16963	-1.9242	-2.2013
singles-BM0106-HSC-SIM-160219-68	HSC	35.637	-6.7245	-0.37612	4.2782	2.2269	1.0312	2.2044	-0.1869	-1.8158	-2.2959
singles-BM0106-HSC-SIM-160219-69	HSC	36.292	-7.3381	-2.103	4.7667	2.4039	0.86898	2.3411	-0.69836	-1.516	-2.2786
singles-BM0106-HSC-SIM-160219-70	HSC	37.03	-6.9054	-0.89318	4.5211	3.0757	1.3577	1.9365	-0.20246	-1.6383	-2.1945
singles-BM0106-HSC-SIM-160219-71	HSC	36.584	-6.9242	-0.77023	4.3912	2.6325	0.83621	2.0086	-0.35491	-1.6731	-2.2276
singles-BM0106-HSC-SIM-160219-72	HSC	37.264	-6.7331	-1.3042	4.4168	2.9843	1.1602	1.8995	-0.30954	-1.3918	-2.3188
singles-BM0106-HSC-SIM-160219-73	HSC	36.085	-8.2433	-1.0166	4.6969	2.8187	1.3972	1.9686	-0.62963	-1.4232	-2.274
singles-BM0106-HSC-SIM-160219-74	HSC	37.16	-6.5484	-1.2193	4.3089	2.9125	1.3299	1.8568	-0.2051	-1.4564	-2.2573
singles-BM0106-HSC-SIM-160219-75	HSC	37.128	-7.3771	-0.91807	4.9984	3.5496	1.2584	1.9751	-0.47357	-1.6414	-2.1876
singles-BM0106-HSC-SIM-160219-76	HSC	37.352	-7.3788	-1.6396	4.7511	3.1091	1.1848	2.016	-0.45089	-1.5656	-2.3471
singles-BM0106-HSC-SIM-160219-77	HSC	36.105	-7.3621	-0.27467	4.2624	2.686	0.93011	1.8697	-0.40148	-1.5408	-2.1198
singles-BM0106-HSC-SIM-160219-78	HSC	35.937	-7.577	-0.66075	4.0906	2.5852	1.533	1.9455	-0.31512	-1.6018	-2.2294
singles-BM0106-HSC-SIM-160219-79	HSC	36.935	-5.5179	-1.3782	4.6645	3.0924	0.99338	1.0676	-0.76804	-1.308	-2.3179
singles-BM0106-HSC-SIM-160219-81	HSC	35.993	-7.0808	-1.3785	4.3824	2.0368	0.85589	1.9706	-0.37624	-1.2383	-2.0546
singles-BM0106-HSC-SIM-160219-84	HSC	35.159	-5.0452	-1.1061	4.2292	1.8869	0.23685	2.3539	-0.16743	-1.8864	-2.2696
singles-BM0106-HSC-SIM-160219-85	HSC	35.886	-6.8034	-0.66589	4.2267	2.3433	0.96658	2.294	-0.22612	-1.718	-2.2213
singles-BM0106-HSC-SIM-160219-86	HSC	35.771	-6.6465	-1.0204	3.8443	2.0765	0.9144	2.1275	-0.24251	-1.6793	-2.3869
singles-BM0106-HSC-SIM-160219-87	HSC	36.261	-5.9674	-0.39885	4.2716	2.5516	0.80566	2.1325	-0.095955	-1.7539	-2.2956
singles-BM0106-HSC-SIM-160219-88	HSC	36.602	-7.2462	-0.74841	4.5943	2.8067	1.0804	2.1257	-0.31448	-1.6883	-2.2543
singles-BM0106-HSC-SIM-160219-89	HSC	35.929	-8.1243	-1.4357	4.095	2.7947	1.7015	2.1282	-0.40731	-1.5899	-2.2003
singles-BM0106-HSC-SIM-160219-90	HSC	37.307	-6.0201	-1.5607	4.1365	3.0645	1.1616	1.5836	-0.46026	-1.2411	-2.3385
singles-BM0106-HSC-SIM-160219-91	HSC	35.475	-6.9959	-0.76676	3.9272	1.8921	0.87257	2.0254	-0.35403	-1.5269	-2.2791
singles-BM0106-HSC-SIM-160219-92	HSC	37.221	-6.042	-1.2144	4.3175	2.9577	0.98873	2.0093	-0.055115	-1.6539	-2.2605
singles-BM0106-HSC-SIM-160219-94	HSC	35.949	-7.0988	0.036498	4.1481	2.7205	0.92393	1.7725	-0.27395	-1.6144	-2.2259
singles-BM0106-HSC-SIM-160219-95	HSC	36.17	-7.445	-0.85062	4.0916	2.8695	1.7039	2.0351	-0.21112	-1.6106	-2.2248
singles-BM0106-UNK-160418-2	GMP1low	36.102	-3.0749	-5.1304	5.1158	4.3515	0.58567	1.8588	-0.20782	-1.4124	-1.9708
singles-BM0106-UNK-160418-3	GMP1low	36.787	-3.2912	-4.7881	4.2348	3.4325	0.3151	1.7854	-0.43928	-1.2689	-2.3007
singles-BM0106-UNK-160418-4	GMP1low	36.503	-3.0435	-4.7703	4.5305	3.5049	-0.066604	1.8212	-0.5526	-1.3438	-2.2834
singles-BM0106-UNK-160418-5	GMP1low	36.956	-3.2025	-4.4751	4.4942	4.0579	0.47884	1.6185	-0.50805	-1.1864	-2.3064
singles-BM0106-UNK-160418-6	GMP1low	37.496	-3.2443	-4.1554	4.5809	3.6356	0.34136	1.7675	-0.4237	-1.2976	-2.3147
singles-BM0106-UNK-160418-8	GMP1low	36.272	-2.8487	-4.1937	4.7633	3.6655	-0.43011	2.0512	-0.32325	-1.4668	-2.3003
singles-BM0106-UNK-160418-10	GMP1low	37.164	-3.1932	-4.4762	4.7234	3.6402	0.10468	1.8944	-0.40228	-1.4171	-2.288
singles-BM0106-UNK-160418-11	GMP1low	37.754	-3.583	-4.2792	4.6818	3.7759	0.59465	2.008	-0.41728	-1.3972	-2.3626
singles-BM0106-UNK-160418-12	GMP1low	36.617	-3.1258	-4.9507	4.3931	3.7469	0.42654	1.7539	-0.58962	-1.2212	-2.2649
singles-BM0106-UNK-160418-13	GMP1low	37.418	-2.9354	-2.5082	4.5254	3.5893	0.012721	1.4263	-0.5188	-1.3784	-2.3221
singles-BM0106-UNK-160418-14	GMP1low	37.275	-3.0113	-4.2995	4.4759	3.9673	0.32635	1.9635	-0.36855	-1.4578	-2.3214
singles-BM0106-UNK-160418-16	GMP1low	36.13	-2.8164	-5.1146	3.9184	3.3026	0.33017	1.886	-0.31611	-1.3485	-2.2432
singles-BM0106-UNK-160418-17	GMP1low	37.173	-2.6245	-3.9132	4.7042	3.3266	0.0159	1.7791	-0.24723	-1.6058	-2.3286
singles-BM0106-UNK-160418-18	GMP1low	36.986	-3.4192	-4.8641	4.3116	3.6739	0.68927	1.9147	-0.41181	-1.2854	-2.2375
singles-BM0106-UNK-160418-19	GMP1low	35.22	-2.8647	-5.4605	4.4928	3.0226	-0.080838	2.1661	-0.29998	-1.2619	-2.2227
singles-BM0106-UNK-160418-21	GMP1low	37.175	-3.326	-4.0231	5.2629	4.2629	0.35163	2.4272	-0.14324	-1.5097	-2.402
singles-BM0106-UNK-160418-22	GMP1low	37.034	-3.681	-5.0419	4.5426	3.7819	0.99643	1.7839	-0.34366	-1.554	-2.1211
singles-BM0106-UNK-160418-23	GMP1low	36.927	-2.4784	-4.6331	4.5394	3.4682	0.39491	1.7561	-0.35344	-1.4254	-2.3338
singles-BM0106-UNK-160418-24	GMP1low	36.077	-2.6253	-4.9514	4.0927	3.7014	0.11238	1.6518	-0.3658	-1.3048	-2.2794
singles-BM0106-UNK-160418-26	GMP1low	37.652	-4.4151	-4.0434	4.7275	3.715	0.32658	1.7378	-0.70899	-1.2401	-2.3402
singles-BM0106-UNK-160418-27	GMP1low	35.861	-2.605	-5.277	3.9216	3.7567	0.41776	1.6761	-0.43612	-1.3349	-2.2537
singles-BM0106-UNK-160418-28	GMP1low	36.963	-3.5361	-2.5995	5.7435	4.4283	0.60814	1.2921	-0.23323	-1.6679	-1.9235
singles-BM0106-UNK-160418-30	GMP1low	37.07	-3.5895	-4.5398	4.6144	3.7143	0.34045	1.8637	-0.24592	-1.1701	-2.125
singles-BM0106-UNK-160418-32	GMP1low	37.29	-3.1505	-4.2486	5.1674	4.0494	0.34946	1.937	-0.21318	-1.4631	-2.4974
singles-BM0106-UNK-160418-34	GMP1low	34.702	-1.6396	-3.8829	5.308	3.2694	-0.74297	2.0212	-0.66582	-1.3682	-2.393
singles-BM0106-UNK-160418-35	GMP1low	37.946	-3.3618	-3.7233	4.9464	3.9935	0.4107	1.7328	-0.34711	-1.5175	-2.3583
singles-BM0106-UNK-160418-36	GMP1low	37.973	-4.0567	-3.8317	4.852	4.1797	0.49981	1.6996	-0.43904	-1.4358	-2.2506
singles-BM0106-UNK-160418-38	GMP1low	36.422	-2.8263	-5.0446	4.3044	3.6219	0.56534	1.7667	-0.18506	-1.2455	-2.2129
singles-BM0106-UNK-160418-39	GMP1low	31.72	-0.96702	0.3544	3.9309	5.2294	0.1866	2.2067	-0.93786	-1.3731	-2.5972
singles-BM0106-UNK-160418-40	GMP1low	35.615	-2.2489	-4.7724	4.4107	3.1763	-0.32635	2.0141	-0.36701	-1.4052	-2.3736
singles-BM0106-UNK-160418-41	GMP1low	35.342	-0.84757	-4.9727	4.8188	3.1842	0.33783	2.0244	-0.54809	-1.4447	-2.3857
singles-BM0106-UNK-160418-42	GMP1low	35.209	-2.4738	-5.3197	3.9655	3.4522	0.42593	1.5068	-0.53951	-0.94055	-2.2758
singles-BM0106-UNK-160418-43	GMP1low	36.624	-2.5872	-4.7152	4.611	3.5632	0.070874	1.8378	-0.43015	-1.3972	-2.2484
singles-BM0106-UNK-160418-47	GMP1low	37.105	-3.6061	-4.5524	4.4	3.2347	0.2873	1.8822	-0.78698	-1.4723	-2.317
singles-BM0106-UNK-160418-48	GMP1low	37.493	-3.1652	-4.0554	4.6361	3.9321	0.61663	1.6702	-0.32088	-1.2473	-2.2708
singles-BM0106-UNK-160418-51	GMP1low	36.294	-2.8729	-4.9081	4.3864	3.5608	0.11985	1.7712	-0.25645	-1.197	-2.1491
singles-BM0106-UNK-160418-56	GMP1low	35.965	-2.0548	-5.2201	4.2058	3.6395	0.57573	1.9336	-0.20382	-1.4822	-2.3005
singles-BM0106-UNK-160418-59	GMP1low	36.997	-2.8596	-4.6194	4.6369	3.6723	0.25186	1.8315	-0.3712	-1.3721	-2.287
singles-BM0106-UNK-160418-62	GMP1low	36.254	-2.536	-4.605	4.1995	3.8412	0.27732	1.5485	-0.52659	-1.1175	-2.2979
singles-BM0106-UNK-160418-64	GMP1low	37.505	-3.3844	-3.665	4.8727	3.5553	-0.044658	1.7207	-0.52214	-1.3573	-2.313
singles-BM0106-UNK-160418-65	GMP1low	36.121	-2.9466	-5.1363	4.5077	3.6902	0.17292	1.7759	-0.43561	-1.1584	-2.1308
singles-BM0106-UNK-160418-66	GMP1low	37.772	-3.5059	-3.3861	4.9297	3.8741	0.2157	1.807	-0.12405	-1.4735	-2.1203
singles-BM0106-UNK-160418-68	GMP1low	35.947	-3.498	-4.6138	3.7652	3.8494	1.1591	1.727	-0.74134	-1.265	-2.4487
singles-BM0106-UNK-160418-70	GMP1low	37.251	-3.3098	-4.4526	4.5901	3.7532	0.21248	1.8099	-0.44852	-1.3935	-2.3007
singles-BM0106-UNK-160418-72	GMP1low	37.71	-3.7762	-3.6003	4.7216	3.8534	0.15725	1.6651	-0.56329	-1.3211	-2.2569
singles-BM0106-UNK-160418-73	GMP1low	34.858	-0.90232	-5.1763	4.4509	2.965	0.20519	1.8644	-0.46993	-1.3022	-2.3836
singles-BM0106-UNK-160418-76	GMP1low	35.59	-2.7801	-5.4654	4.1696	3.56	0.076141	1.7795	-0.28269	-1.3459	-2.2117
singles-BM0106-UNK-160418-77	GMP1low	37.07	-2.1273	-3.4271	4.5131	3.884	0.20828	1.6652	-0.16148	-1.6296	-2.4679
singles-BM0106-UNK-160418-80	GMP1low	37.252	-3.2123	-4.5515	4.6357	3.8544	0.31215	1.8244	-0.46252	-1.4263	-2.3049
singles-BM0106-UNK-160418-81	GMP1low	35.451	-2.0421	-5.2604	4.1306	3.2545	0.13064	1.8646	-0.34854	-1.3737	-2.3463
singles-BM0106-UNK-160418-83	GMP1low	36.534	-2.8847	-3.859	3.6526	3.3783	0.28062	1.3612	-0.090207	-1.2719	-2.1127
singles-BM0106-UNK-160418-85	GMP1low	35.927	-2.6184	-5.194	4.1274	3.6875	0.34948	1.6976	-0.41527	-1.17	-2.2601
singles-BM0106-UNK-160418-86	GMP1low	37.58	-4.0989	-3.3811	5.1907	3.4912	-0.16903	1.807	-0.69566	-1.4387	-2.3058
singles-BM0106-UNK-160418-87	GMP1low	36.627	-2.2565	-4.6513	4.8046	3.6114	0.18888	1.8574	-0.52868	-1.3823	-2.1819
singles-BM0106-UNK-160418-89	GMP1low	36.16	-3.0067	-5.1595	4.3258	4.0327	0.83297	1.6815	-0.20393	-1.1385	-2.1938
singles-BM0106-UNK-160418-90	GMP1low	36.514	-2.8311	-4.6458	4.2939	3.7742	0.24608	1.5321	-0.24065	-1.2527	-2.2587
singles-BM0106-UNK-160418-91	GMP1low	36.747	-2.8716	-4.7368	4.3473	3.7507	0.4457	1.6955	-0.36888	-1.2287	-2.2697
singles-BM0106-UNK-160418-92	GMP1low	37.645	-3.0373	-2.7639	4.8099	3.8688	0.15998	1.6637	-0.045008	-1.5746	-2.2648
singles-BM0106-UNK-160418-95	GMP1low	37.331	-2.3602	-3.1346	4.8961	4.6312	0.54905	2.1499	-0.3572	-1.4996	-2.4549
singles-BM0106-UNK-160418-96	GMP1low	35.863	-2.4069	-2.5622	3.8205	4.9535	0.28345	2.23	-0.51108	-1.2878	-2.5032
singles-BM0828-MEP-160420-1	MEP	28.418	-11.12	-3.9506	5.0963	4.2294	1.3053	1.4875	0.04065	-1.526	-2.4292
singles-BM0828-MEP-160420-4	MEP	29.538	-10.738	-4.0519	5.2183	4.3668	1.5222	1.6433	0.065569	-1.4814	-2.2903
singles-BM0828-MEP-160420-6	MEP	29.629	-10.882	-3.5421	5.4895	4.5545	1.3673	1.8504	-0.16413	-1.698	-2.3383
singles-BM0828-MEP-160420-12	MEP	28.169	-10.539	-4.4468	4.8588	4.3607	1.4981	1.4126	0.2308	-1.4165	-2.3643
singles-BM0828-MEP-160420-15	MEP	30.771	-10.607	-3.8479	5.5257	4.4859	1.3812	1.613	-0.22639	-1.6125	-2.3682
singles-BM0828-MEP-160420-18	MEP	29.477	-10.678	-4.2809	5.1078	4.3191	1.3018	1.3966	0.070563	-1.5398	-2.3707
singles-BM0828-MEP-160420-21	MEP	27.83	-11.511	-3.6894	5.0649	4.0269	1.2399	1.5418	-0.020923	-1.4643	-2.4209
singles-BM0828-MEP-160420-22	MEP	26.937	-11.434	-4.0353	4.9387	4.0379	1.2114	1.3773	0.056121	-1.3856	-2.3609
singles-BM0828-MEP-160420-23	MEP	24.414	-12.142	-3.2013	5.1714	3.4338	0.53227	1.5631	-0.011893	-1.6438	-2.3503
singles-BM0828-MEP-160420-24	MEP	31.452	-9.1478	-3.2273	5.472	4.8274	1.9602	1.6141	0.20246	-1.8129	-2.3737
singles-BM0828-MEP-160420-25	MEP	30.923	-10.273	-3.951	5.1069	4.65	1.5763	1.456	-0.082343	-1.4771	-2.336
singles-BM0828-MEP-160420-28	MEP	27.447	-11.476	-3.9333	4.9242	3.9675	1.0186	1.3715	0.011781	-1.4647	-2.4381
singles-BM0828-MEP-160420-30	MEP	29.038	-11.463	-3.3336	5.5289	4.0213	1.1923	1.6744	-0.30308	-1.6794	-2.386
singles-BM0828-MEP-160420-34	MEP	28.06	-11.31	-4.1272	5.2049	4.1524	1.094	1.4932	-0.15035	-1.5185	-2.3988
singles-BM0828-MEP-160420-36	MEP	28.91	-10.416	-4.3339	4.515	4.4527	1.6888	1.3466	0.13607	-1.2783	-2.2259
singles-BM0828-MEP-160420-39	MEP	29.139	-10.899	-4.2139	4.8891	4.378	1.288	1.3976	-0.087387	-1.4949	-2.385
singles-BM0828-MEP-160420-41	MEP	32.883	-8.6579	-4.8132	4.8733	4.7748	1.5885	1.403	-0.2459	-1.3524	-2.5165
singles-BM0828-MEP-160420-42	MEP	30.214	-10.125	-4.3742	4.9134	4.3808	1.6856	1.4782	0.090478	-1.3123	-2.4209
singles-BM0828-MEP-160420-43	MEP	24.961	-12.173	-3.2356	4.9989	3.7627	1.2174	1.418	-0.31518	-1.3811	-2.3169
singles-BM0828-MEP-160420-44	MEP	30.821	-10.653	-3.8519	5.3186	4.4172	1.4082	1.5825	-0.15811	-1.575	-2.4428
singles-BM0828-MEP-160420-45	MEP	28.421	-10.501	-3.8962	5.2025	4.7201	1.4693	1.5709	0.19045	-1.7633	-2.2632
singles-BM0828-MEP-160420-48	MEP	28.246	-11.364	-3.9274	5.1278	3.922	0.98538	1.4049	-0.2248	-1.324	-2.5154
singles-BM0828-MEP-160420-49	MEP	28.874	-11.12	-4.0281	5.1619	4.2913	1.2475	1.3103	-0.30771	-1.3661	-2.3216
singles-BM0828-MEP-160420-50	MEP	30.43	-10.246	-3.9492	5.0882	4.5365	1.6773	1.3035	-0.08107	-1.3649	-2.3757
singles-BM0828-MEP-160420-51	MEP	30.886	-9.9839	-3.954	5.2701	4.8202	1.5717	1.4765	-0.025437	-1.682	-2.3214
singles-BM0828-MEP-160420-52	MEP	25.809	-11.625	-3.7767	5.0444	3.8592	0.90767	1.3663	0.17303	-1.4679	-2.3845
singles-BM0828-MEP-160420-53	MEP	28.562	-11.373	-3.9338	5.5523	3.9206	0.79256	1.8764	-0.63139	-1.6351	-2.4288
singles-BM0828-MEP-160420-54	MEP	28.049	-10.987	-4.007	5.1464	4.4074	1.3095	1.6415	0.065646	-1.6683	-2.4169
singles-BM0828-MEP-160420-56	MEP	24.178	-11.704	-3.6301	4.8788	3.8122	1.0046	1.4699	0.28715	-1.5953	-2.3819
singles-BM0828-MEP-160420-57	MEP	28.343	-11.733	-3.5872	5.3739	3.8331	0.93271	1.5652	-0.39589	-1.4959	-2.309
singles-BM0828-MEP-160420-59	MEP	24.91	-11.954	-3.5912	5.2311	3.6226	0.68216	1.6113	0.031013	-1.655	-2.2905
singles-BM0828-MEP-160420-62	MEP	28.31	-11.059	-4.4058	4.6346	3.9162	1.132	1.3293	-0.23072	-1.1363	-2.5203
singles-BM0828-MEP-160420-64	MEP	26.612	-11.577	-3.6266	5.1765	3.985	1.0604	1.6328	0.15809	-1.6474	-2.335
singles-BM0828-MEP-160420-65	MEP	31.618	-10.13	-4.2517	5.3322	4.4303	1.537	1.5958	-0.4161	-1.4158	-2.481
singles-BM0828-MEP-160420-66	MEP	33.343	-10.105	-3.3928	5.7813	4.3343	1.3441	2.0354	-0.56717	-1.7947	-2.4141
singles-BM0828-MEP-160420-67	MEP	24.995	-12.011	-3.4335	5.0164	3.6543	0.65256	1.3738	-0.12921	-1.4486	-2.476
singles-BM0828-MEP-160420-69	MEP	29.467	-10.775	-3.9691	4.9061	4.4684	1.6403	1.3485	-0.26038	-1.3716	-2.3232
singles-BM0828-MEP-160420-70	MEP	26.865	-11.889	-3.6093	5.3191	3.3975	0.70079	1.6075	-0.38152	-1.6241	-2.4704
singles-BM0828-MEP-160420-71	MEP	31.208	-10.341	-3.9103	5.421	4.5266	1.5616	1.6918	-0.1539	-1.6649	-2.4047
singles-BM0828-MEP-160420-72	MEP	27.673	-11.413	-4.0307	4.8211	3.9027	1.1749	1.1692	-0.24235	-1.3124	-2.4452
singles-BM0828-MEP-160420-73	MEP	30.474	-10.434	-3.6727	5.1999	4.5912	1.7576	1.418	-0.3469	-1.4241	-2.3724
